'Date';'DAX';'S+ACY-P 500'
'1997+AC0-07+AC0-16';4223.700195;846.359985
'1997+AC0-07+AC0-15';4139.700195;848.280029
'1997+AC0-07+AC0-14';4142.200195;844.080017
'1997+AC0-07+AC0-11';4074.300049;847.210022
'1997+AC0-07+AC0-10';4000.699951;849.710022
'1997+AC0-07+AC0-09';4027;847.030029
'1997+AC0-07+AC0-08';4030.100098;835.659973
'1997+AC0-07+AC0-07';4003.399902;839.349976
'1997+AC0-07+AC0-03';3939.699951;841.659973
'1997+AC0-07+AC0-02';3867.5;833.27002
'1997+AC0-07+AC0-01';3834.800049;829.75
'1997+AC0-06+AC0-30';3766.899902;841.880005
'1997+AC0-06+AC0-27';3809.899902;836.039978
'1997+AC0-06+AC0-26';3820.199951;833.130005
'1997+AC0-06+AC0-25';3819.5;837.659973
'1997+AC0-06+AC0-24';3761.100098;824.780029
'1997+AC0-06+AC0-23';3748.800049;820.26001
'1997+AC0-06+AC0-20';3788.5;815.619995
'1997+AC0-06+AC0-19';3777.600098;827.76001
'1997+AC0-06+AC0-18';3730.600098;830.289978
'1997+AC0-06+AC0-17';3721.199951;812.969971
'1997+AC0-06+AC0-16';3750;798.530029
'1997+AC0-06+AC0-13';3752.399902;801.340027
'1997+AC0-06+AC0-12';3737.199951;794.049988
'1997+AC0-06+AC0-11';3671.899902;772.960022
'1997+AC0-06+AC0-10';3671.199951;765.369995
'1997+AC0-06+AC0-09';3668.600098;771.179993
'1997+AC0-06+AC0-06';3700.5;773.640015
'1997+AC0-06+AC0-05';3684.600098;774.609985
'1997+AC0-06+AC0-04';3651.600098;760.369995
'1997+AC0-06+AC0-03';3655.600098;766.340027
'1997+AC0-06+AC0-02';3596.399902;761.77002
'1997+AC0-05+AC0-30';3562.699951;763.530029
'1997+AC0-05+AC0-28';3636.399902;754.719971
'1997+AC0-05+AC0-27';3674.399902;743.72998
'1997+AC0-05+AC0-26';3657.899902;737.650024
'1997+AC0-05+AC0-23';3602.199951;758.340027
'1997+AC0-05+AC0-22';3579.399902;760.599976
'1997+AC0-05+AC0-21';3596.100098;766.119995
'1997+AC0-05+AC0-20';3543.399902;762.130005
'1997+AC0-05+AC0-16';3604.600098;757.900024
'1997+AC0-05+AC0-15';3562.100098;750.320007
'1997+AC0-05+AC0-14';3573.699951;750.109985
'1997+AC0-05+AC0-13';3595.199951;759.640015
'1997+AC0-05+AC0-12';3575.399902;757.119995
'1997+AC0-05+AC0-09';3562.399902;773.880005
'1997+AC0-05+AC0-07';3552;790.5
'1997+AC0-05+AC0-06';3568.300049;789.070007
'1997+AC0-05+AC0-05';3528.800049;790.890015
'1997+AC0-05+AC0-02';3460.399902;784.099976
'1997+AC0-04+AC0-30';3438.100098;782.650024
'1997+AC0-04+AC0-29';3383.199951;785.77002
'1997+AC0-04+AC0-28';3363.100098;789.659973
'1997+AC0-04+AC0-25';3374.100098;795.710022
'1997+AC0-04+AC0-24';3397.399902;793.169983
'1997+AC0-04+AC0-23';3396;789.559998
'1997+AC0-04+AC0-22';3340.300049;804.26001
'1997+AC0-04+AC0-21';3347.600098;811.340027
'1997+AC0-04+AC0-18';3344.399902;813.650024
'1997+AC0-04+AC0-17';3383.300049;804.969971
'1997+AC0-04+AC0-16';3353.5;798.559998
'1997+AC0-04+AC0-15';3327.699951;801.98999
'1997+AC0-04+AC0-14';3279.899902;790.950012
'1997+AC0-04+AC0-11';3340.100098;795.309998
'1997+AC0-04+AC0-10';3351.5;790.820007
'1997+AC0-04+AC0-09';3359.5;795.070007
'1997+AC0-04+AC0-08';3329.800049;805.679993
'1997+AC0-04+AC0-07';3312.899902;812.030029
'1997+AC0-04+AC0-04';3244.899902;810.280029
'1997+AC0-04+AC0-03';3215.199951;801.77002
'1997+AC0-04+AC0-02';3301.899902;802.799988
'1997+AC0-04+AC0-01';3295.899902;812.48999
'1997+AC0-03+AC0-27';3429.100098;816.289978
'1997+AC0-03+AC0-26';3418.100098;808.47998
'1997+AC0-03+AC0-25';3349.100098;811.820007
'1997+AC0-03+AC0-24';3321.800049;802.77002
'1997+AC0-03+AC0-21';3298.199951;789.590027
'1997+AC0-03+AC0-20';3264.699951;785.429993
'1997+AC0-03+AC0-19';3315.899902;789.559998
'1997+AC0-03+AC0-18';3291.199951;780.150024
'1997+AC0-03+AC0-17';3351;778.280029
'1997+AC0-03+AC0-14';3359.300049;789.26001
'1997+AC0-03+AC0-13';3349.800049;786.72998
'1997+AC0-03+AC0-12';3415.399902;786.159973
'1997+AC0-03+AC0-11';3460.600098;784.169983
'1997+AC0-03+AC0-10';3436.100098;772.5
'1997+AC0-03+AC0-07';3376.199951;765.02002
'1997+AC0-03+AC0-06';3417.600098;765.02002
'1997+AC0-03+AC0-05';3365;770.52002
'1997+AC0-03+AC0-04';3320.699951;777.559998
'1997+AC0-03+AC0-03';3263.899902;786.22998
'1997+AC0-02+AC0-28';3259.600098;782.719971
'1997+AC0-02+AC0-27';3276.699951;776.700012
'1997+AC0-02+AC0-26';3237.899902;776.169983
'1997+AC0-02+AC0-25';3233.199951;769.75
'1997+AC0-02+AC0-24';3184.199951;767.200012
'1997+AC0-02+AC0-21';3184.100098;768.859985
'1997+AC0-02+AC0-20';3196;759.51001
'1997+AC0-02+AC0-19';3233.800049;759.5
'1997+AC0-02+AC0-18';3276.199951;754.849976
'1997+AC0-02+AC0-17';3232.600098;748.409973
'1997+AC0-02+AC0-14';3248.199951;753.22998
'1997+AC0-02+AC0-13';3229.5;747.650024
'1997+AC0-02+AC0-12';3216.100098;748.030029
'1997+AC0-02+AC0-11';3187.600098;737.01001
'1997+AC0-02+AC0-10';3184.399902;740.73999
'1997+AC0-02+AC0-07';3138;753.849976
'1997+AC0-02+AC0-06';3104.100098;756.789978
'1997+AC0-02+AC0-05';3098;755.820007
'1997+AC0-02+AC0-04';3067.100098;751.030029
'1997+AC0-02+AC0-03';3062.300049;746.919983
'1997+AC0-01+AC0-31';3035.199951;748.869995
'1997+AC0-01+AC0-30';3017.300049;745.76001
'1997+AC0-01+AC0-29';2999.199951;731.539978
'1997+AC0-01+AC0-28';2989.300049;726.039978
'1997+AC0-01+AC0-27';2994.5;720.97998
'1997+AC0-01+AC0-24';2998.199951;728.640015
'1997+AC0-01+AC0-23';3033.5;729.299988
'1997+AC0-01+AC0-22';3028.699951;740.72998
'1997+AC0-01+AC0-21';2976.699951;747.539978
'1997+AC0-01+AC0-20';3030.699951;749.76001
'1997+AC0-01+AC0-17';3001.399902;739.599976
'1997+AC0-01+AC0-16';2993.300049;744.380005
'1997+AC0-01+AC0-15';2988.5;745.099976
'1997+AC0-01+AC0-14';2949;748.280029
'1997+AC0-01+AC0-13';2955;756.559998
'1997+AC0-01+AC0-10';2933.399902;757.02002
'1997+AC0-01+AC0-09';2892.600098;755
'1997+AC0-01+AC0-08';2906.300049;755.960022
'1997+AC0-01+AC0-07';2886.100098;757.030029
'1997+AC0-01+AC0-06';2881.300049;748.72998
'1997+AC0-01+AC0-03';2859.300049;742.75
'1997+AC0-01+AC0-02';2848.800049;743.950012
'1996+AC0-12+AC0-30';2888.699951;742.159973
'1996+AC0-12+AC0-27';2852.899902;737.02002
'1996+AC0-12+AC0-23';2845.600098;737.619995
'1996+AC0-12+AC0-20';2854.5;735.880005
'1996+AC0-12+AC0-19';2807.800049;731.130005
'1996+AC0-12+AC0-18';2820.800049;729.559998
'1996+AC0-12+AC0-17';2815.100098;731.869995
'1996+AC0-12+AC0-16';2855.800049;730.820007
'1996+AC0-12+AC0-13';2799.699951;727.650024
'1996+AC0-12+AC0-12';2847.100098;724.590027
'1996+AC0-12+AC0-11';2841.100098;714.140015
'1996+AC0-12+AC0-10';2891;706.72998
'1996+AC0-12+AC0-09';2857.199951;703.77002
'1996+AC0-12+AC0-06';2792;705.27002
'1996+AC0-12+AC0-05';2909.899902;700.900024
'1996+AC0-12+AC0-04';2866.100098;701.5
'1996+AC0-12+AC0-03';2887;697.26001
'1996+AC0-11+AC0-29';2845.5;700.919983
'1996+AC0-11+AC0-28';2817.5;702.289978
'1996+AC0-11+AC0-27';2797;707.27002
'1996+AC0-11+AC0-26';2810.600098;706.570007
'1996+AC0-11+AC0-25';2799.199951;709.849976
'1996+AC0-11+AC0-22';2763.699951;710.820007
'1996+AC0-11+AC0-21';2772.300049;706.98999
'1996+AC0-11+AC0-20';2774.5;704.409973
'1996+AC0-11+AC0-19';2764.100098;702.570007
'1996+AC0-11+AC0-18';2763.800049;703.539978
'1996+AC0-11+AC0-15';2795.800049;700.659973
'1996+AC0-11+AC0-14';2777;694.609985
'1996+AC0-11+AC0-13';2773.399902;696.73999
'1996+AC0-11+AC0-12';2734.300049;700.640015
'1996+AC0-11+AC0-11';2728.300049;703.340027
'1996+AC0-11+AC0-08';2739.800049;701.460022
'1996+AC0-11+AC0-07';2713.199951;692.780029
'1996+AC0-11+AC0-06';2729.199951;694.01001
'1996+AC0-11+AC0-05';2691.300049;689.080017
'1996+AC0-11+AC0-04';2671.899902;687.330017
'1996+AC0-11+AC0-01';2683.300049;686.190002
'1996+AC0-10+AC0-31';2659.300049;685.859985
'1996+AC0-10+AC0-30';2678.699951;685.830017
'1996+AC0-10+AC0-29';2673.600098;685.609985
'1996+AC0-10+AC0-28';2703.800049;686.47998
'1996+AC0-10+AC0-25';2674.199951;687.030029
'1996+AC0-10+AC0-24';2678.399902;683
'1996+AC0-10+AC0-23';2699.5;681.469971
'1996+AC0-10+AC0-22';2719;682.940002
'1996+AC0-10+AC0-21';2729;683.97998
'1996+AC0-10+AC0-18';2734.800049;680.539978
'1996+AC0-10+AC0-17';2716.300049;671.150024
'1996+AC0-10+AC0-16';2714.899902;667.280029
'1996+AC0-10+AC0-15';2728.5;663.809998
'1996+AC0-10+AC0-14';2693.899902;663.76001
'1996+AC0-10+AC0-11';2686;655.679993
'1996+AC0-10+AC0-10';2680.800049;649.440002
'1996+AC0-10+AC0-09';2703;655.609985
'1996+AC0-10+AC0-08';2691.199951;654.719971
'1996+AC0-10+AC0-07';2702.600098;651.98999
'1996+AC0-10+AC0-04';2683.300049;657.400024
'1996+AC0-10+AC0-02';2676.5;664.809998
'1996+AC0-10+AC0-01';2655.699951;666.400024
'1996+AC0-09+AC0-30';2651.899902;663.880005
'1996+AC0-09+AC0-27';2659;667.030029
'1996+AC0-09+AC0-26';2666.600098;670.679993
'1996+AC0-09+AC0-25';2659;665.070007
'1996+AC0-09+AC0-24';2638.5;665.690002
'1996+AC0-09+AC0-23';2627;666.580017
'1996+AC0-09+AC0-20';2646.100098;665.210022
'1996+AC0-09+AC0-19';2624.399902;662.280029
'1996+AC0-09+AC0-18';2625.699951;662.049988
'1996+AC0-09+AC0-17';2628.100098;660.200012
'1996+AC0-09+AC0-16';2629.899902;665.77002
'1996+AC0-09+AC0-13';2596;662.099976
'1996+AC0-09+AC0-12';2570.300049;662.590027
'1996+AC0-09+AC0-11';2566.800049;664.159973
'1996+AC0-09+AC0-10';2570.100098;662.380005
'1996+AC0-09+AC0-09';2548.699951;660.22998
'1996+AC0-09+AC0-06';2517;662.48999
'1996+AC0-09+AC0-05';2529.5;650.02002
'1996+AC0-09+AC0-04';2532.399902;639.950012
'1996+AC0-09+AC0-03';2510.800049;635.26001
'1996+AC0-09+AC0-02';2532.899902;630.909973
'1996+AC0-08+AC0-30';2543.800049;635.900024
'1996+AC0-08+AC0-29';2560.100098;631.169983
'1996+AC0-08+AC0-28';2563.199951;626.650024
'1996+AC0-08+AC0-27';2558.800049;626.869995
'1996+AC0-08+AC0-26';2552.399902;633.77002
'1996+AC0-08+AC0-23';2555.199951;638.72998
'1996+AC0-08+AC0-22';2557.300049;643.559998
'1996+AC0-08+AC0-21';2543.699951;634.070007
'1996+AC0-08+AC0-20';2560.300049;628.369995
'1996+AC0-08+AC0-19';2562.800049;629.799988
'1996+AC0-08+AC0-16';2548.399902;646.190002
'1996+AC0-08+AC0-15';2546.300049;645.669983
'1996+AC0-08+AC0-14';2538.699951;656.059998
'1996+AC0-08+AC0-13';2539.399902;654.75
'1996+AC0-08+AC0-12';2528.199951;652.539978
'1996+AC0-08+AC0-09';2525.600098;657.440002
'1996+AC0-08+AC0-08';2538.199951;672.400024
'1996+AC0-08+AC0-07';2531.899902;673.609985
'1996+AC0-08+AC0-06';2522.5;675.880005
'1996+AC0-08+AC0-05';2520.899902;670.630005
'1996+AC0-08+AC0-02';2508.699951;668.549988
'1996+AC0-08+AC0-01';2494.5;664.390015
'1996+AC0-07+AC0-31';2473.399902;668.47998
'1996+AC0-07+AC0-30';2457.5;668.849976
'1996+AC0-07+AC0-29';2477.800049;666.840027
'1996+AC0-07+AC0-26';2470.300049;662.099976
'1996+AC0-07+AC0-25';2465;661.960022
'1996+AC0-07+AC0-24';2447.800049;662.059998
'1996+AC0-07+AC0-23';2475.100098;665.159973
'1996+AC0-07+AC0-22';2482.399902;665.849976
'1996+AC0-07+AC0-19';2520.199951;667.919983
'1996+AC0-07+AC0-18';2506.199951;669.039978
'1996+AC0-07+AC0-17';2497.199951;670.969971
'1996+AC0-07+AC0-16';2469.800049;672.159973
'1996+AC0-07+AC0-15';2550.5;673.309998
'1996+AC0-07+AC0-12';2544.300049;673.030029
'1996+AC0-07+AC0-11';2575.5;678.440002
'1996+AC0-07+AC0-10';2567.399902;672.559998
'1996+AC0-07+AC0-09';2562.199951;667.679993
'1996+AC0-07+AC0-08';2551;669.119995
'1996+AC0-07+AC0-05';2583.5;671.700012
'1996+AC0-07+AC0-03';2569;667.929993
'1996+AC0-07+AC0-02';2572.300049;672.22998
'1996+AC0-07+AC0-01';2564;678.51001
'1996+AC0-06+AC0-28';2561.399902;676
'1996+AC0-06+AC0-27';2551.600098;678.419983
'1996+AC0-06+AC0-26';2573.699951;672.76001
'1996+AC0-06+AC0-25';2573;673.150024
'1996+AC0-06+AC0-24';2566.399902;668.909973
'1996+AC0-06+AC0-21';2540.100098;664.849976
'1996+AC0-06+AC0-20';2539.699951;665.419983
'1996+AC0-06+AC0-19';2554.300049;665.599976
'1996+AC0-06+AC0-18';2549.300049;661.51001
'1996+AC0-06+AC0-17';2546.100098;652.090027
'1996+AC0-06+AC0-14';2548.800049;645.440002
'1996+AC0-06+AC0-13';2567.5;644.77002
'1996+AC0-06+AC0-12';2568.899902;638.26001
'1996+AC0-06+AC0-11';2546.399902;640.809998
'1996+AC0-06+AC0-10';2558.800049;641.630005
'1996+AC0-06+AC0-07';2557.399902;643.380005
'1996+AC0-06+AC0-05';2552.5;654.580017
'1996+AC0-06+AC0-04';2546.300049;654.169983
'1996+AC0-06+AC0-03';2532.800049;654.159973
'1996+AC0-05+AC0-31';2542.800049;653.460022
'1996+AC0-05+AC0-30';2527.300049;652.869995
'1996+AC0-05+AC0-29';2551.5;650.169983
'1996+AC0-05+AC0-28';2558.300049;651.580017
'1996+AC0-05+AC0-24';2542.199951;647.890015
'1996+AC0-05+AC0-23';2560.5;645.070007
'1996+AC0-05+AC0-22';2556.899902;643.609985
'1996+AC0-05+AC0-21';2570.800049;641.609985
'1996+AC0-05+AC0-20';2250;645
'1996+AC0-05+AC0-17';2537.300049;642.48999
'1996+AC0-05+AC0-15';2528.800049;636.710022
'1996+AC0-05+AC0-14';2519.699951;631.179993
'1996+AC0-05+AC0-13';2496.199951;633.5
'1996+AC0-05+AC0-10';2468.800049;642.190002
'1996+AC0-05+AC0-09';2469.399902;644.23999
'1996+AC0-05+AC0-08';2472.600098;655.859985
'1996+AC0-05+AC0-07';2479.5;655.880005
'1996+AC0-05+AC0-06';2468.899902;655.26001
'1996+AC0-05+AC0-03';2457.5;653.72998
'1996+AC0-05+AC0-02';2502.300049;645.5
'1996+AC0-04+AC0-30';2505.300049;648.940002
'1996+AC0-04+AC0-29';2506.5;648.909973
'1996+AC0-04+AC0-26';2537.199951;652.969971
'1996+AC0-04+AC0-25';2532.399902;650.039978
'1996+AC0-04+AC0-24';2538.300049;650.619995
'1996+AC0-04+AC0-23';2550.199951;649.190002
'1996+AC0-04+AC0-22';2545.899902;649.97998
'1996+AC0-04+AC0-19';2536.5;651.690002
'1996+AC0-04+AC0-18';2535.5;652.650024
'1996+AC0-04+AC0-17';2524.199951;641.429993
'1996+AC0-04+AC0-16';2538.399902;640.869995
'1996+AC0-04+AC0-15';2545.899902;638.549988
'1996+AC0-04+AC0-12';2511.800049;637.090027
'1996+AC0-04+AC0-11';2509.699951;640.02002
'1996+AC0-04+AC0-10';2530;633.5
'1996+AC0-04+AC0-09';2503.300049;653.650024
'1996+AC0-04+AC0-04';2495.199951;652
'1996+AC0-04+AC0-03';2494.399902;655.789978
'1996+AC0-04+AC0-02';2501.199951;650.809998
'1996+AC0-04+AC0-01';2489.100098;644.369995
'1996+AC0-03+AC0-29';2485.899902;640.429993
'1996+AC0-03+AC0-28';2508.399902;644.75
'1996+AC0-03+AC0-27';2525.399902;647.23999
'1996+AC0-03+AC0-26';2499.300049;650.460022
'1996+AC0-03+AC0-25';2510.300049;659.080017
'1996+AC0-03+AC0-22';2504.199951;658.859985
'1996+AC0-03+AC0-21';2504.100098;648.099976
'1996+AC0-03+AC0-20';2485.899902;640.650024
'1996+AC0-03+AC0-19';2493.300049;647.97998
'1996+AC0-03+AC0-18';2463.199951;651.320007
'1996+AC0-03+AC0-15';2458.199951;655.580017
'1996+AC0-03+AC0-14';2426.5;660.51001
'1996+AC0-03+AC0-13';2426.399902;661.450012
'1996+AC0-03+AC0-12';2436;656.369995
'1996+AC0-03+AC0-11';2407.800049;656.070007
'1996+AC0-03+AC0-08';2469.100098;649.929993
'1996+AC0-03+AC0-07';2480.899902;646.330017
'1996+AC0-03+AC0-06';2466;641.429993
'1996+AC0-03+AC0-05';2479;635.840027
'1996+AC0-03+AC0-04';2488;638.460022
'1996+AC0-03+AC0-01';2501.199951;636.02002
'1996+AC0-02+AC0-29';2473.600098;630.150024
'1996+AC0-02+AC0-28';2472.5;624.219971
'1996+AC0-02+AC0-27';2444.899902;621.619995
'1996+AC0-02+AC0-26';2442.300049;617.030029
'1996+AC0-02+AC0-23';2451.800049;619.960022
'1996+AC0-02+AC0-22';2412;612.789978
'1996+AC0-02+AC0-21';2391.100098;613.400024
'1996+AC0-02+AC0-20';2382.600098;611.830017
'1996+AC0-02+AC0-19';2398.600098;608.23999
'1996+AC0-02+AC0-16';2429;606.369995
'1996+AC0-02+AC0-15';2423;608.440002
'1996+AC0-02+AC0-14';2427.100098;599.820007
'1996+AC0-02+AC0-13';2433.899902;601.809998
'1996+AC0-02+AC0-12';2428.100098;602.690002
'1996+AC0-02+AC0-09';2411.899902;598.47998
'1996+AC0-02+AC0-08';2430.199951;609.450012
'1996+AC0-02+AC0-07';2446.199951;618.460022
'1996+AC0-02+AC0-06';2428.300049;616.710022
'1996+AC0-02+AC0-05';2419;617.700012
'1996+AC0-02+AC0-02';2452.100098;621.320007
'1996+AC0-02+AC0-01';2459.300049;620.72998
'1996+AC0-01+AC0-31';2470.100098;615.929993
'1996+AC0-01+AC0-30';2435.800049;614.119995
'1996+AC0-01+AC0-29';2446.100098;614.530029
'1996+AC0-01+AC0-26';2432.899902;614.299988
'1996+AC0-01+AC0-25';2443.699951;611.950012
'1996+AC0-01+AC0-24';2423.100098;610.48999
'1996+AC0-01+AC0-23';2384.5;605.940002
'1996+AC0-01+AC0-22';2390.5;611.929993
'1996+AC0-01+AC0-19';2398.800049;606.809998
'1996+AC0-01+AC0-18';2380.899902;616.340027
'1996+AC0-01+AC0-17';2371.300049;616.919983
'1996+AC0-01+AC0-16';2376.899902;621.690002
'1996+AC0-01+AC0-15';2359.100098;618.780029
'1996+AC0-01+AC0-12';2356.5;619.52002
'1996+AC0-01+AC0-11';2329.5;617.47998
'1996+AC0-01+AC0-10';2338.199951;616.169983
'1996+AC0-01+AC0-09';2349.699951;620.179993
'1996+AC0-01+AC0-08';2323.5;617.679993
'1996+AC0-01+AC0-05';2331.899902;613.679993
'1996+AC0-01+AC0-04';2324.300049;606.97998
'1996+AC0-01+AC0-03';2329.199951;605.369995
'1996+AC0-01+AC0-02';2284.899902;607.640015
'1995+AC0-12+AC0-29';2253.899902;606.450012
'1995+AC0-12+AC0-28';2275.800049;601.320007
'1995+AC0-12+AC0-27';2280.399902;599.969971
'1995+AC0-12+AC0-22';2280.399902;598.400024
'1995+AC0-12+AC0-21';2265.100098;600.23999
'1995+AC0-12+AC0-20';2262.100098;596.849976
'1995+AC0-12+AC0-19';2235.600098;600.070007
'1995+AC0-12+AC0-18';2266.199951;597.340027
'1995+AC0-12+AC0-15';2284.800049;593.960022
'1995+AC0-12+AC0-14';2285.899902;589.289978
'1995+AC0-12+AC0-13';2277.800049;592.299988
'1995+AC0-12+AC0-12';2289.800049;592.719971
'1995+AC0-12+AC0-11';2272.800049;593.26001
'1995+AC0-12+AC0-08';2267.5;591.710022
'1995+AC0-12+AC0-07';2263.100098;586.320007
'1995+AC0-12+AC0-06';2267.199951;588.460022
'1995+AC0-12+AC0-05';2261;590.570007
'1995+AC0-12+AC0-04';2252.199951;589.719971
'1995+AC0-12+AC0-01';2260.699951;584.219971
'1995+AC0-11+AC0-29';2245.600098;581.5
'1995+AC0-11+AC0-28';2241.5;583.25
'1995+AC0-11+AC0-27';2238.100098;579.700012
'1995+AC0-11+AC0-24';2198.199951;576.719971
'1995+AC0-11+AC0-23';2192.300049;582.469971
'1995+AC0-11+AC0-22';2193.300049;586.539978
'1995+AC0-11+AC0-21';2205.100098;585.059998
'1995+AC0-11+AC0-20';2218.300049;587.460022
'1995+AC0-11+AC0-17';2201.300049;590.650024
'1995+AC0-11+AC0-16';2200.699951;587.440002
'1995+AC0-11+AC0-15';2186.199951;586.780029
'1995+AC0-11+AC0-14';2197.300049;583.030029
'1995+AC0-11+AC0-13';2175.300049;584.5
'1995+AC0-11+AC0-10';2172.199951;583.099976
'1995+AC0-11+AC0-09';2192.800049;579.460022
'1995+AC0-11+AC0-08';2172.300049;577.52002
'1995+AC0-11+AC0-07';2175;578.369995
'1995+AC0-11+AC0-06';2165.800049;582.48999
'1995+AC0-11+AC0-03';2181.699951;582.630005
'1995+AC0-11+AC0-02';2184;581.469971
'1995+AC0-11+AC0-01';2163.199951;582.340027
'1995+AC0-10+AC0-31';2167.899902;581.719971
'1995+AC0-10+AC0-30';2146.100098;584.409973
'1995+AC0-10+AC0-27';2096.100098;585.869995
'1995+AC0-10+AC0-26';2131.800049;581.039978
'1995+AC0-10+AC0-25';2150.100098;581.409973
'1995+AC0-10+AC0-24';2113.600098;581.809998
'1995+AC0-10+AC0-23';2107.399902;581.72998
'1995+AC0-10+AC0-20';2170.5;583
'1995+AC0-10+AC0-19';2179.600098;586.77002
'1995+AC0-10+AC0-18';2194.800049;584.200012
'1995+AC0-10+AC0-17';2201;582.77002
'1995+AC0-10+AC0-16';2191.399902;583.349976
'1995+AC0-10+AC0-13';2196.800049;583.609985
'1995+AC0-10+AC0-12';2158.100098;578.77002
'1995+AC0-10+AC0-11';2145.300049;576.51001
'1995+AC0-10+AC0-10';2138.800049;573.909973
'1995+AC0-10+AC0-09';2168.699951;572.679993
'1995+AC0-10+AC0-06';2171.399902;570.289978
'1995+AC0-10+AC0-05';2208.800049;570.169983
'1995+AC0-10+AC0-04';2217.800049;569.169983
'1995+AC0-10+AC0-02';2205;563.840027
'1995+AC0-09+AC0-29';2187;561.880005
'1995+AC0-09+AC0-28';2171.899902;560.919983
'1995+AC0-09+AC0-27';2185.399902;560
'1995+AC0-09+AC0-26';2227.899902;559.049988
'1995+AC0-09+AC0-25';2208.399902;560.099976
'1995+AC0-09+AC0-22';2211.800049;557.460022
'1995+AC0-09+AC0-21';2287.300049;557.140015
'1995+AC0-09+AC0-20';2305.100098;559.52002
'1995+AC0-09+AC0-19';2311.300049;558.109985
'1995+AC0-09+AC0-18';2301.399902;559.210022
'1995+AC0-09+AC0-15';2317;559.039978
'1995+AC0-09+AC0-14';2300;559.969971
'1995+AC0-09+AC0-13';2295.5;558.570007
'1995+AC0-09+AC0-12';2270.800049;559.73999
'1995+AC0-09+AC0-11';2260.800049;555.109985
'1995+AC0-09+AC0-08';2273.699951;557.450012
'1995+AC0-09+AC0-07';2268;559.710022
'1995+AC0-09+AC0-06';2277.100098;560.390015
'1995+AC0-09+AC0-05';2264.800049;560.030029
'1995+AC0-09+AC0-04';2250.300049;558.940002
'1995+AC0-09+AC0-01';2233.100098;558.75
'1995+AC0-08+AC0-31';2238.300049;558.799988
'1995+AC0-08+AC0-30';2240.100098;559.640015
'1995+AC0-08+AC0-29';2231.600098;562.059998
'1995+AC0-08+AC0-28';2241.100098;562.929993
'1995+AC0-08+AC0-25';2249.300049;565.219971
'1995+AC0-08+AC0-24';2262.899902;561.609985
'1995+AC0-08+AC0-23';2263.399902;561.099976
'1995+AC0-08+AC0-22';2258.899902;556.630005
'1995+AC0-08+AC0-21';2269.399902;553.619995
'1995+AC0-08+AC0-18';2263.5;553.539978
'1995+AC0-08+AC0-17';2260.300049;550.97998
'1995+AC0-08+AC0-16';2252.899902;558.460022
'1995+AC0-08+AC0-15';2227.600098;562.719971
'1995+AC0-08+AC0-14';2208.5;559.890015
'1995+AC0-08+AC0-11';2232.899902;561
'1995+AC0-08+AC0-10';2218.699951;560.890015
'1995+AC0-08+AC0-09';2221.800049;554.780029
'1995+AC0-08+AC0-08';2237.699951;557.190002
'1995+AC0-08+AC0-07';2243.399902;556.369995
'1995+AC0-08+AC0-04';2236;553.98999
'1995+AC0-08+AC0-03';2240.699951;547.26001
'1995+AC0-08+AC0-02';2241.5;547.090027
'1995+AC0-08+AC0-01';2220;544.75
'1995+AC0-07+AC0-31';2218.699951;543.869995
'1995+AC0-07+AC0-28';2230;544.72998
'1995+AC0-07+AC0-27';2234.399902;542.429993
'1995+AC0-07+AC0-26';2240.800049;544.130005
'1995+AC0-07+AC0-25';2229.100098;549.710022
'1995+AC0-07+AC0-24';2197.5;551.070007
'1995+AC0-07+AC0-21';2201.899902;543.97998
'1995+AC0-07+AC0-20';2184.300049;544.97998
'1995+AC0-07+AC0-19';2182.899902;545.219971
'1995+AC0-07+AC0-18';2193;539.830017
'1995+AC0-07+AC0-17';2199.600098;537.119995
'1995+AC0-07+AC0-14';2184.899902;536.469971
'1995+AC0-07+AC0-13';2214.399902;536.049988
'1995+AC0-07+AC0-12';2199.100098;530.880005
'1995+AC0-07+AC0-11';2201.899902;527.940002
'1995+AC0-07+AC0-10';2179.300049;532.349976
'1995+AC0-07+AC0-07';2153.399902;533.130005
'1995+AC0-07+AC0-06';2121.199951;535.549988
'1995+AC0-07+AC0-05';2105.699951;535.599976
'1995+AC0-07+AC0-03';2092.300049;532.51001
'1995+AC0-06+AC0-30';2083.899902;533.48999
'1995+AC0-06+AC0-29';2106.600098;533.400024
'1995+AC0-06+AC0-28';2096.399902;523.580017
'1995+AC0-06+AC0-27';2122.399902;523.650024
'1995+AC0-06+AC0-26';2130.399902;528.590027
'1995+AC0-06+AC0-23';2139.800049;528.609985
'1995+AC0-06+AC0-22';2148.699951;528.590027
'1995+AC0-06+AC0-21';2143.699951;523.650024
'1995+AC0-06+AC0-20';2136.699951;519.190002
'1995+AC0-06+AC0-19';2141.800049;519.580017
'1995+AC0-06+AC0-16';2120;527.070007
'1995+AC0-06+AC0-14';2128;528.190002
'1995+AC0-06+AC0-13';2115.100098;527.73999
'1995+AC0-06+AC0-12';2119.600098;525.549988
'1995+AC0-06+AC0-09';2121.800049;524.369995
'1995+AC0-06+AC0-08';2131;524.359985
'1995+AC0-06+AC0-07';2141.100098;523.559998
'1995+AC0-06+AC0-06';2146.399902;523.960022
'1995+AC0-06+AC0-02';2136.300049;520.119995
'1995+AC0-06+AC0-01';2126.399902;520.539978
'1995+AC0-05+AC0-31';2092.199951;520.47998
