1770,6	1992	6	22
1771,1	1992	6	23
1768,5	1992	6	24
1764,9	1992	6	25
1754,1	1992	6	26
1757,1	1992	6	29
1752,6	1992	6	30
1756,3	1992	7	1
1768,6	1992	7	2
1777	1992	7	3
1772,4	1992	7	6
1767,5	1992	7	7
1751,2	1992	7	8
1757,6	1992	7	9
1754,5	1992	7	10
1736,5	1992	7	13
1734,1	1992	7	14
1734,6	1992	7	15
1740,5	1992	7	16
1702,7	1992	7	17
1649,7	1992	7	20
1659,8	1992	7	21
1628,2	1992	7	22
1623,4	1992	7	23
1610,4	1992	7	24
1618,1	1992	7	27
1610,6	1992	7	28
1628,2	1992	7	29
1624	1992	7	30
1615,4	1992	7	31
1594,7	1992	8	3
1611,5	1992	8	4
1628,8	1992	8	5
1621,2	1992	8	6
1609,5	1992	8	7
1582,6	1992	8	10
1564,6	1992	8	11
1553	1992	8	12
1541	1992	8	13
1547,8	1992	8	14
1555,4	1992	8	17
1533,2	1992	8	18
1524,7	1992	8	19
1513,1	1992	8	20
1520	1992	8	21
1498,7	1992	8	24
1468,9	1992	8	25
1473,3	1992	8	26
1513,4	1992	8	27
1516,5	1992	8	28
1541,3	1992	8	31
1518,7	1992	9	1
1506,7	1992	9	2
1530,8	1992	9	3
1536,5	1992	9	4
1540,6	1992	9	7
1544,6	1992	9	8
1525,3	1992	9	9
1528,3	1992	9	10
1527,8	1992	9	11
1595	1992	9	14
1587,6	1992	9	15
1584,6	1992	9	16
1578,7	1992	9	17
1589,3	1992	9	18
1573,9	1992	9	21
1550,3	1992	9	22
1557,8	1992	9	23
1530,9	1992	9	24
1513,4	1992	9	25
1475	1992	9	28
1476,3	1992	9	29
1466,4	1992	9	30
1484	1992	10	1
1478	1992	10	2
1424,4	1992	10	5
1420,3	1992	10	6
1436,1	1992	10	7
1451,1	1992	10	8
1439,7	1992	10	9
1432,5	1992	10	12
1465,5	1992	10	13
1458,5	1992	10	14
1453,4	1992	10	15
1461,6	1992	10	16
1479,1	1992	10	19
1511,6	1992	10	20
1503,9	1992	10	21
1510,1	1992	10	22
1526,8	1992	10	23
1542,5	1992	10	26
1533,8	1992	10	27
1510,3	1992	10	28
1493,6	1992	10	29
1492,3	1992	10	30
1472,6	1992	11	2
1485	1992	11	3
1472,7	1992	11	4
1480,9	1992	11	5
1487,2	1992	11	6
1508,8	1992	11	9
1519,1	1992	11	10
1512,2	1992	11	11
1535,4	1992	11	12
1548,5	1992	11	13
1547	1992	11	16
1545,1	1992	11	17
